user_id,signup_date,plan_type,portfolio_size,annual_revenue,is_active,nps_score,support_tickets_last_90d,success_manager_assigned,csm_id,renewal_due_date
360,2024-01-30,starter,10,447.95,False,3.0,0,1,CSM005,2025-08-26
361,2025-03-20,starter,2,263.9,True,45.0,1,0,,2026-03-20
362,2024-09-12,pro,30,1985.55,True,5.0,0,1,CSM004,2026-09-12
363,2025-02-24,starter,40,360.66,True,60.0,1,1,CSM002,2026-02-24
364,2024-02-19,pro,25,1975.24,True,-34.0,1,1,CSM002,2026-02-19
365,2025-03-11,starter,80,607.76,True,51.0,4,0,,2026-03-11
366,2024-04-05,starter,4,434.42,True,20.0,1,0,,2026-04-05
367,2024-11-29,starter,3,269.5,True,21.0,0,0,,2025-11-29
368,2024-05-21,pro,2,2801.67,False,-47.0,0,1,CSM005,2025-08-09
369,2025-02-24,pro,15,1535.49,True,41.0,4,1,CSM007,2026-02-24
370,2024-10-06,starter,5,158.42,True,23.0,0,0,,2025-10-06
371,2024-03-17,pro,5,2716.27,True,38.0,0,1,CSM006,2026-03-17
372,2024-01-02,starter,10,202.95,False,21.0,0,0,,2025-08-10
373,2025-05-19,pro,4,2296.29,True,17.0,5,0,,2026-05-19
374,2025-07-09,pro,0,2745.39,True,43.0,0,0,,2026-07-09
375,2025-02-27,starter,10,475.17,False,-14.0,1,1,CSM002,2025-08-22
376,2024-08-31,pro,4,898.37,True,3.0,0,1,CSM005,2026-08-31
377,2023-11-16,starter,10,196.23,False,-3.0,1,0,,2025-08-28
378,2024-08-04,starter,60,721.01,True,2.0,0,0,,2026-08-04
379,2024-12-27,starter,3,384.67,True,-9.0,3,1,CSM004,2025-12-27
380,2025-04-20,starter,20,301.32,True,56.0,2,1,CSM003,2026-04-20
381,2024-12-24,pro,20,2879.09,True,-42.0,3,1,CSM005,2025-12-24
382,2024-05-13,premium,4,17538.77,False,-22.0,0,1,CSM003,2025-08-03
383,2023-12-29,pro,10,701.89,False,-5.0,1,0,,2025-08-27
384,2024-10-25,pro,80,1155.76,True,70.0,1,0,,2025-10-25
385,2024-07-29,starter,5,476.35,True,51.0,0,0,,2026-07-29
386,2024-11-05,starter,30,501.78,False,-4.0,1,0,,2025-09-21
387,2024-04-20,starter,50,355.17,True,,0,0,,2026-04-20
388,2024-02-17,pro,5,1335.49,True,68.0,0,1,CSM006,2026-02-17
389,2025-03-26,starter,100,888.69,False,24.0,4,0,,2025-08-07
390,2025-04-27,premium,20,18420.32,False,16.0,4,1,CSM007,2025-09-16
391,2025-03-01,starter,10,485.44,False,-9.0,1,1,CSM012,2025-08-18
392,2023-11-22,pro,30,800.54,True,70.0,1,0,,2025-11-22
393,2025-01-12,pro,10,755.24,True,-5.0,1,0,,2026-01-12
394,2024-03-22,starter,30,591.72,False,-20.0,0,0,,2025-09-05
395,2024-07-23,pro,4,2839.24,True,3.0,1,1,CSM004,2026-07-23
396,2024-10-26,pro,60,2952.78,False,,3,0,,2025-09-18
397,2024-10-15,starter,15,473.17,True,-10.0,0,0,,2025-10-15
398,2024-07-11,starter,3,210.13,False,38.0,1,0,,2025-09-24
399,2023-09-20,premium,10,17608.57,True,12.0,0,1,CSM014,2026-09-20
400,2024-05-09,pro,60,2533.76,True,45.0,0,0,,2026-05-09
401,2024-02-22,starter,40,163.72,True,51.0,0,0,,2026-02-22
402,2023-09-08,starter,10,389.17,True,7.0,0,0,,2026-09-08
403,2025-03-24,pro,5,2874.83,False,28.0,1,1,CSM004,2025-08-30
404,2024-07-03,pro,5,2075.9,True,10.0,1,1,CSM014,2026-07-03
405,2025-07-20,starter,100,476.94,True,62.0,5,1,CSM009,2026-07-20
406,2023-11-04,starter,2,194.78,True,5.0,0,0,,2025-11-04
407,2023-09-05,starter,50,551.62,True,7.0,0,0,,2026-09-05
408,2025-07-16,starter,50,222.81,True,18.0,1,0,,2026-07-16
409,2024-07-21,pro,3,1199.17,True,70.0,0,0,,2026-07-21
410,2025-01-20,premium,5,10950.43,True,-3.0,4,1,CSM013,2026-01-20
411,2025-01-29,pro,15,862.47,True,-3.0,2,0,,2026-01-29
412,2024-11-07,starter,40,681.03,True,16.0,2,0,,2025-11-07
413,2024-02-19,pro,80,878.31,True,47.0,0,1,CSM012,2026-02-19
414,2023-09-04,starter,100,405.0,True,36.0,1,1,CSM009,2026-09-04
415,2024-10-18,pro,4,1386.25,True,57.0,2,1,CSM004,2025-10-18
416,2025-06-19,starter,3,202.9,True,33.0,3,0,,2026-06-19
417,2025-07-01,starter,10,451.02,False,-38.0,2,1,CSM006,2025-08-25
418,2024-11-08,starter,15,530.5,False,-48.0,0,0,,2025-08-29
419,2024-07-07,pro,25,2205.4,True,40.0,0,0,,2026-07-07
420,2024-03-17,pro,2,2183.9,True,37.0,0,0,,2026-03-17
421,2025-03-08,premium,20,20063.89,True,48.0,4,1,CSM006,2026-03-08
422,2023-09-05,pro,60,1742.82,False,0.0,0,1,CSM004,2025-08-22
423,2024-06-20,starter,60,583.33,True,5.0,1,0,,2026-06-20
424,2024-10-19,pro,80,1791.92,True,81.0,0,1,CSM011,2025-10-19
425,2023-08-26,starter,60,254.14,True,56.0,1,1,CSM010,2026-08-26
426,2025-05-30,starter,80,262.53,False,-39.0,1,1,CSM012,2025-08-07
427,2025-05-09,starter,1,531.21,False,-36.0,1,0,,2025-08-04
428,2025-03-12,starter,60,209.08,False,22.0,4,0,,2025-08-03
429,2024-09-16,starter,4,489.69,True,27.0,0,0,,2026-09-16
430,2025-06-07,starter,4,150.58,True,46.0,4,1,CSM004,2026-06-07
431,2024-05-28,premium,10,16079.86,True,46.0,1,1,CSM001,2026-05-28
432,2023-09-01,starter,80,226.94,False,-23.0,0,0,,2025-08-25
433,2025-03-12,starter,20,438.02,True,,1,0,,2026-03-12
434,2025-05-14,starter,5,412.95,True,9.0,7,0,,2026-05-14
435,2024-01-04,starter,5,519.49,True,44.0,0,0,,2026-01-04
436,2024-03-15,starter,60,478.74,True,92.0,0,0,,2026-03-15
437,2023-12-07,premium,40,16030.37,True,51.0,0,1,CSM002,2025-12-07
438,2025-04-22,pro,2,2514.53,True,28.0,2,1,CSM001,2026-04-22
439,2023-12-12,starter,3,374.88,True,49.0,0,1,CSM010,2025-12-12
440,2023-09-08,starter,5,551.42,False,,0,0,,2025-08-19
441,2024-09-24,starter,3,501.42,True,28.0,1,0,,2026-09-24
442,2024-06-18,pro,15,2757.58,True,45.0,0,1,CSM010,2026-06-18
443,2025-06-29,pro,3,1434.42,True,48.0,6,1,CSM009,2026-06-29
444,2025-07-21,starter,15,155.31,True,21.0,5,1,CSM003,2026-07-21
445,2024-09-18,starter,60,683.66,False,-14.0,0,0,,2025-08-21
446,2025-05-12,premium,50,22292.38,True,15.0,13,1,CSM004,2026-05-12
447,2023-10-27,pro,2,2158.89,True,45.0,0,1,CSM006,2025-10-27
448,2025-06-25,starter,3,535.77,True,9.0,4,0,,2026-06-25
449,2024-05-11,premium,5,7847.56,False,10.0,0,1,CSM005,2025-09-30
450,2023-09-21,premium,20,4669.29,True,53.0,0,1,CSM008,2026-09-21
451,2024-09-15,pro,5,730.72,True,,3,0,,2026-09-15
452,2025-02-25,starter,4,193.29,True,51.0,5,1,CSM004,2026-02-25
453,2025-02-03,pro,5,1350.03,True,51.0,4,1,CSM003,2026-02-03
454,2024-10-12,starter,3,302.89,True,77.0,0,0,,2025-10-12
455,2024-05-24,starter,50,251.15,True,50.0,0,0,,2026-05-24
456,2024-02-08,premium,25,24452.51,True,11.0,1,1,CSM008,2026-02-08
457,2024-07-18,pro,5,1001.11,False,-32.0,1,1,CSM010,2025-09-13
458,2025-03-30,premium,25,23852.01,True,27.0,3,1,CSM001,2026-03-30
459,2025-05-08,pro,15,3116.52,True,,3,1,CSM012,2026-05-08
460,2025-06-03,pro,15,2266.2,False,-7.0,0,0,,2025-08-28
461,2024-07-07,starter,5,238.07,True,40.0,0,1,CSM008,2026-07-07
462,2023-11-14,starter,10,237.71,False,33.0,0,1,CSM009,2025-08-20
463,2023-10-04,pro,100,1420.96,True,,0,1,CSM015,2025-10-04
464,2025-04-26,starter,40,286.13,False,36.0,4,1,CSM003,2025-08-06
465,2023-09-12,starter,40,240.65,True,-22.0,0,0,,2026-09-12
466,2024-08-03,starter,2,355.09,True,,0,0,,2026-08-03
467,2023-12-10,pro,10,2614.76,False,-38.0,0,0,,2025-08-08
468,2025-06-03,pro,5,908.21,True,54.0,1,1,CSM004,2026-06-03
469,2025-02-03,starter,1,246.76,False,-31.0,1,1,CSM011,2025-08-28
470,2024-02-08,starter,5,265.4,False,-12.0,2,0,,2025-09-29
471,2025-05-13,pro,1,2963.22,True,,1,1,CSM013,2026-05-13
472,2023-12-04,starter,3,369.2,True,10.0,0,1,CSM006,2025-12-04
473,2024-08-17,starter,40,623.37,True,-4.0,1,0,,2026-08-17
474,2024-08-28,starter,25,156.9,True,4.0,0,0,,2026-08-28
475,2024-06-06,pro,25,1047.8,True,38.0,1,0,,2026-06-06
476,2023-12-29,pro,1,1077.47,True,56.0,1,1,CSM008,2025-12-29
477,2023-10-20,premium,2,18531.32,True,17.0,0,1,CSM013,2025-10-20
478,2025-02-08,starter,1,416.04,True,22.0,0,0,,2026-02-08
479,2025-01-01,pro,2,1096.35,True,25.0,0,1,CSM008,2026-01-01
480,2023-10-10,pro,2,2826.99,True,21.0,0,1,CSM001,2025-10-10
481,2024-08-22,starter,80,733.76,True,25.0,0,0,,2026-08-22
482,2025-04-21,starter,60,411.54,True,44.0,2,0,,2026-04-21
483,2025-02-09,premium,3,8720.32,True,6.0,5,1,CSM004,2026-02-09
484,2024-01-02,starter,4,466.23,True,42.0,0,0,,2026-01-02
485,2024-09-30,starter,80,794.38,True,40.0,2,0,,2025-09-30
486,2025-07-03,starter,15,497.73,True,47.0,1,1,CSM009,2026-07-03
487,2025-03-19,pro,5,2750.5,False,-33.0,1,1,CSM009,2025-08-05
488,2024-10-01,starter,10,180.28,True,47.0,0,1,CSM012,2025-10-01
489,2025-01-18,starter,4,382.14,True,38.0,0,0,,2026-01-18
490,2024-09-04,starter,20,178.77,True,22.0,0,1,CSM001,2026-09-04
491,2024-10-31,starter,30,276.25,False,-4.0,1,0,,2025-09-07
492,2025-03-19,starter,15,606.98,True,77.0,3,0,,2026-03-19
493,2025-01-23,starter,40,489.25,True,-30.0,0,0,,2026-01-23
494,2024-10-02,pro,2,855.34,False,-15.0,2,0,,2025-09-10
495,2025-04-25,starter,20,196.97,False,4.0,1,0,,2025-08-20
496,2024-08-05,starter,100,267.51,False,-40.0,0,0,,2025-09-30
497,2025-05-05,premium,2,6152.55,False,-19.0,10,1,CSM006,2025-08-14
498,2024-09-29,starter,10,542.31,True,62.0,0,1,CSM013,2026-09-29
499,2025-06-11,pro,20,2236.19,True,-8.0,1,0,,2026-06-11
500,2024-10-20,starter,5,586.12,True,34.0,1,0,,2025-10-20
501,2025-02-19,starter,80,731.52,False,-12.0,5,0,,2025-09-28
502,2025-01-07,pro,10,2766.03,True,54.0,2,1,CSM013,2026-01-07
503,2023-10-02,premium,10,23752.04,True,-12.0,1,1,CSM004,2025-10-02
504,2024-02-16,pro,60,816.05,True,,0,1,CSM001,2026-02-16
505,2023-11-09,starter,0,327.86,True,1.0,0,1,CSM010,2025-11-09
506,2024-08-12,starter,50,402.44,True,15.0,0,1,CSM003,2026-08-12
507,2024-05-29,pro,2,2567.67,True,57.0,1,0,,2026-05-29
508,2025-05-05,starter,5,438.65,True,70.0,2,0,,2026-05-05
509,2024-02-27,pro,10,2661.95,True,-1.0,1,1,CSM003,2026-02-27
510,2023-09-19,starter,10,388.23,False,,2,1,CSM010,2025-08-08
511,2024-06-24,starter,1,267.93,True,58.0,0,0,,2026-06-24
512,2024-11-20,starter,4,591.97,False,,0,0,,2025-09-20
513,2025-05-31,starter,5,413.4,True,14.0,1,0,,2026-05-31
514,2025-06-07,starter,80,256.28,True,31.0,4,0,,2026-06-07
515,2024-03-18,pro,60,1635.23,False,-22.0,0,0,,2025-08-01
516,2025-01-21,pro,20,2270.27,True,2.0,0,1,CSM004,2026-01-21
517,2024-09-27,starter,60,599.26,True,51.0,1,0,,2026-09-27
518,2024-07-13,pro,50,2156.9,False,5.0,1,1,CSM014,2025-08-26
519,2024-03-29,starter,5,215.89,True,14.0,0,0,,2026-03-29
520,2024-09-10,starter,2,292.17,True,17.0,0,0,,2026-09-10
521,2025-04-19,starter,20,303.85,True,39.0,1,0,,2026-04-19
522,2024-03-01,starter,4,500.43,True,48.0,0,0,,2026-03-01
523,2023-12-14,pro,0,1435.19,True,-33.0,0,1,CSM012,2025-12-14
524,2024-11-27,pro,100,2174.81,True,30.0,0,1,CSM005,2025-11-27
525,2025-02-09,premium,80,24123.18,False,-32.0,2,1,CSM011,2025-08-17
526,2025-06-09,starter,15,310.87,True,-19.0,3,0,,2026-06-09
527,2024-12-10,pro,20,2026.91,True,9.0,0,1,CSM011,2025-12-10
528,2025-01-23,starter,25,475.56,True,32.0,1,1,CSM008,2026-01-23
529,2024-11-10,starter,60,220.49,False,-34.0,0,0,,2025-08-27
530,2024-06-07,starter,10,611.22,True,25.0,1,0,,2026-06-07
531,2024-09-28,pro,20,1397.37,True,62.0,2,1,CSM015,2026-09-28
532,2024-11-02,starter,3,342.15,True,14.0,1,1,CSM002,2025-11-02
533,2024-07-11,starter,3,312.14,True,13.0,0,0,,2026-07-11
534,2024-09-17,pro,15,662.45,True,60.0,1,1,CSM011,2026-09-17
535,2025-01-28,starter,3,267.97,False,-29.0,2,1,CSM015,2025-09-09
536,2024-09-04,starter,1,302.46,True,65.0,0,0,,2026-09-04
537,2024-02-03,starter,5,537.95,True,15.0,0,0,,2026-02-03
538,2025-04-03,starter,30,373.4,True,49.0,0,0,,2026-04-03
539,2025-05-23,starter,4,248.01,True,-7.0,3,1,CSM006,2026-05-23
540,2025-05-13,premium,50,24053.89,False,2.0,8,1,CSM003,2025-08-20
541,2024-09-05,starter,25,414.32,True,60.0,0,0,,2026-09-05
542,2024-12-17,starter,25,156.98,True,73.0,4,1,CSM003,2025-12-17
543,2024-12-10,premium,60,22367.83,True,,2,1,CSM004,2025-12-10
544,2024-08-27,starter,1,362.24,False,-17.0,0,0,,2025-08-01
545,2024-11-21,premium,3,23602.7,True,49.0,2,1,CSM013,2025-11-21
546,2024-07-31,pro,60,3585.36,True,-13.0,1,1,CSM007,2026-07-31
547,2024-10-09,starter,60,354.48,True,56.0,1,0,,2025-10-09
548,2025-07-10,starter,1,173.91,True,-8.0,5,0,,2026-07-10
549,2025-05-12,pro,40,3571.92,True,60.0,1,0,,2026-05-12
550,2025-05-08,pro,0,1857.74,True,26.0,0,1,CSM010,2026-05-08
551,2025-03-18,starter,2,212.39,True,42.0,3,0,,2026-03-18
552,2023-12-31,starter,2,602.97,True,7.0,1,1,CSM003,2025-12-31
553,2024-11-13,pro,4,638.28,False,-21.0,2,0,,2025-08-27
554,2023-08-27,premium,5,11632.61,True,26.0,0,1,CSM008,2026-08-27
555,2023-11-02,pro,60,1393.55,True,,0,1,CSM009,2025-11-02
556,2024-08-08,premium,10,22897.2,False,-15.0,0,1,CSM015,2025-09-28
557,2024-08-19,pro,2,1602.51,True,,0,0,,2026-08-19
558,2023-11-18,starter,4,371.85,False,-10.0,0,0,,2025-09-27
559,2023-09-14,starter,0,370.8,False,59.0,1,0,,2025-09-21
560,2025-03-23,pro,1,752.82,True,31.0,2,1,CSM009,2026-03-23
561,2023-09-03,starter,10,246.08,True,94.0,0,0,,2026-09-03
562,2024-03-05,starter,15,180.32,False,-29.0,0,1,CSM010,2025-09-05
563,2025-05-19,starter,3,340.96,False,26.0,3,0,,2025-09-02
564,2024-05-21,starter,5,317.83,False,12.0,0,0,,2025-08-15
565,2025-02-10,starter,2,421.86,True,17.0,2,0,,2026-02-10
566,2024-02-16,starter,25,451.98,True,-34.0,0,0,,2026-02-16
567,2023-12-24,premium,5,20637.22,True,69.0,0,1,CSM005,2025-12-24
568,2024-03-25,premium,2,13540.66,True,27.0,0,1,CSM006,2026-03-25
569,2025-06-20,pro,10,2330.77,True,57.0,3,1,CSM008,2026-06-20
570,2024-10-07,starter,3,548.25,True,-17.0,0,0,,2025-10-07
571,2024-07-29,starter,4,205.59,True,52.0,0,1,CSM008,2026-07-29
572,2024-05-16,premium,2,9195.76,True,54.0,1,0,,2026-05-16
573,2024-09-21,starter,40,645.98,True,68.0,0,1,CSM013,2026-09-21
574,2024-04-16,premium,4,12105.17,False,,0,1,CSM006,2025-09-23
575,2025-05-25,starter,80,481.83,True,22.0,0,0,,2026-05-25
576,2024-04-22,starter,5,449.82,True,11.0,0,0,,2026-04-22
577,2024-04-20,starter,2,184.16,True,-24.0,0,0,,2026-04-20
578,2024-01-09,pro,25,1936.04,True,79.0,0,1,CSM015,2026-01-09
579,2025-03-03,starter,30,332.81,True,29.0,3,0,,2026-03-03
580,2025-01-12,pro,50,2492.23,True,-33.0,2,1,CSM003,2026-01-12
581,2024-03-20,starter,2,231.38,True,12.0,0,0,,2026-03-20
582,2024-07-07,premium,40,28747.57,True,,1,1,CSM011,2026-07-07
583,2024-10-15,pro,50,1853.99,True,34.0,0,1,CSM009,2025-10-15
584,2024-02-13,starter,4,489.93,True,-7.0,0,0,,2026-02-13
585,2024-12-12,pro,10,1311.43,True,35.0,2,1,CSM007,2025-12-12
586,2025-02-15,starter,20,511.22,True,-2.0,2,0,,2026-02-15
587,2023-12-05,starter,3,163.72,False,-10.0,0,0,,2025-09-05
588,2023-12-27,starter,50,547.65,True,16.0,0,0,,2025-12-27
589,2023-11-09,pro,25,2722.82,True,10.0,0,1,CSM002,2025-11-09
590,2024-01-07,starter,50,323.14,False,,1,0,,2025-09-02
591,2025-03-19,starter,10,329.3,True,-16.0,3,0,,2026-03-19
592,2025-05-22,premium,15,7207.08,False,-21.0,5,1,CSM006,2025-09-24
593,2024-05-08,premium,3,3583.49,True,97.0,0,1,CSM006,2026-05-08
594,2024-12-30,starter,4,536.95,False,3.0,1,0,,2025-08-15
595,2024-04-28,starter,30,201.61,True,4.0,0,0,,2026-04-28
596,2025-05-25,pro,80,975.92,True,31.0,2,0,,2026-05-25
597,2023-09-22,starter,2,488.17,False,-2.0,0,0,,2025-08-07
598,2023-12-12,pro,1,2121.25,False,-74.0,0,1,CSM005,2025-09-18
599,2025-06-14,pro,1,2331.52,True,78.0,1,1,CSM007,2026-06-14
600,2024-02-19,pro,10,2079.69,True,40.0,1,0,,2026-02-19
601,2025-06-10,pro,40,2956.24,True,64.0,7,1,CSM010,2026-06-10
602,2024-03-12,premium,3,15516.91,True,47.0,0,0,,2026-03-12
603,2024-12-24,pro,10,723.57,True,34.0,1,1,CSM001,2025-12-24
604,2024-04-04,pro,15,867.23,True,29.0,1,1,CSM005,2026-04-04
605,2024-12-23,premium,50,19902.47,True,70.0,1,1,CSM010,2025-12-23
606,2024-01-27,starter,2,581.57,True,,0,1,CSM009,2026-01-27
607,2024-06-30,pro,0,2372.67,True,-18.0,0,1,CSM007,2026-06-30
608,2025-03-28,starter,10,467.0,True,14.0,2,0,,2026-03-28
609,2024-01-16,starter,5,216.13,True,-14.0,0,0,,2026-01-16
610,2025-06-22,starter,4,202.55,True,60.0,1,0,,2026-06-22
611,2025-02-22,pro,40,1439.11,True,-12.0,5,1,CSM014,2026-02-22
612,2023-10-06,starter,25,184.97,True,-16.0,0,0,,2025-10-06
613,2024-11-13,starter,1,461.64,True,,2,0,,2025-11-13
614,2024-12-06,pro,15,660.17,False,1.0,0,1,CSM004,2025-08-31
615,2024-12-21,premium,40,12456.82,False,-2.0,1,1,CSM010,2025-08-10
616,2024-03-22,pro,60,1531.21,True,41.0,0,1,CSM006,2026-03-22
617,2024-11-08,pro,0,2425.24,True,17.0,0,0,,2025-11-08
618,2023-12-21,pro,40,2048.19,True,-14.0,0,1,CSM009,2025-12-21
619,2025-02-11,starter,1,260.18,True,55.0,1,1,CSM008,2026-02-11
620,2024-05-03,starter,25,618.74,False,24.0,0,0,,2025-09-05
621,2024-03-25,pro,20,1842.77,False,,1,1,CSM012,2025-09-09
622,2023-11-12,starter,80,550.49,True,-9.0,0,0,,2025-11-12
623,2024-03-15,starter,20,379.37,True,63.0,0,0,,2026-03-15
624,2025-07-11,starter,1,466.55,False,-28.0,2,1,CSM014,2025-09-28
625,2025-07-11,starter,25,398.99,True,54.0,6,1,CSM007,2026-07-11
626,2024-06-24,pro,4,1399.8,True,59.0,0,1,CSM006,2026-06-24
627,2024-05-03,pro,50,2633.23,True,32.0,2,1,CSM012,2026-05-03
628,2025-06-10,pro,1,791.49,False,-10.0,3,1,CSM014,2025-09-21
629,2025-01-29,pro,4,2667.29,True,,1,1,CSM013,2026-01-29
630,2024-03-19,premium,25,15788.43,False,,1,1,CSM003,2025-08-27
631,2025-05-13,starter,2,469.7,False,18.0,0,0,,2025-09-01
632,2024-03-29,starter,20,473.78,True,-9.0,0,0,,2026-03-29
633,2024-04-30,starter,25,432.61,False,-47.0,0,0,,2025-08-28
634,2024-05-10,starter,30,160.77,False,-39.0,1,1,CSM003,2025-09-27
635,2024-09-25,premium,50,28554.51,True,30.0,5,1,CSM006,2026-09-25
636,2024-08-05,pro,5,3064.26,True,14.0,0,0,,2026-08-05
637,2024-10-20,starter,2,231.49,True,9.0,0,0,,2025-10-20
638,2023-11-30,starter,4,141.96,True,20.0,0,0,,2025-11-30
639,2024-06-28,starter,5,306.26,True,30.0,0,0,,2026-06-28
640,2023-09-16,starter,1,155.33,False,-11.0,2,0,,2025-09-17
641,2023-10-03,premium,25,4856.71,False,28.0,0,1,CSM014,2025-08-16
642,2023-08-31,premium,1,6486.03,True,56.0,0,1,CSM012,2026-08-31
643,2024-03-19,pro,1,2231.73,True,66.0,0,1,CSM006,2026-03-19
644,2024-09-25,starter,60,357.99,True,40.0,1,0,,2026-09-25
645,2024-07-12,premium,40,27837.81,False,-13.0,2,1,CSM002,2025-08-11
646,2024-11-01,pro,4,1423.61,True,-24.0,1,1,CSM004,2025-11-01
647,2024-11-28,premium,5,13422.76,True,2.0,5,1,CSM006,2025-11-28
648,2024-11-20,premium,40,16966.18,True,39.0,3,1,CSM013,2025-11-20
649,2024-11-11,starter,20,522.57,False,-31.0,2,0,,2025-08-09
650,2024-12-21,pro,4,1522.68,True,,0,1,CSM003,2025-12-21
651,2024-10-05,starter,10,247.08,True,53.0,0,0,,2025-10-05
652,2024-06-29,starter,50,258.3,True,14.0,1,0,,2026-06-29
653,2025-05-09,starter,0,521.91,True,61.0,1,0,,2026-05-09
654,2024-11-22,pro,100,1805.55,True,,0,0,,2025-11-22
655,2024-08-02,starter,15,424.52,False,-10.0,1,1,CSM002,2025-09-01
656,2023-11-12,premium,3,17528.4,True,26.0,1,1,CSM012,2025-11-12
657,2025-03-07,premium,40,17474.18,False,-17.0,4,1,CSM002,2025-08-18
658,2025-01-06,pro,1,2919.43,False,16.0,4,1,CSM014,2025-09-06
659,2024-08-20,pro,5,1579.23,False,-1.0,0,0,,2025-08-12
660,2023-12-23,pro,15,2644.45,True,26.0,0,1,CSM006,2025-12-23
661,2023-11-29,starter,3,144.81,True,34.0,2,0,,2025-11-29
662,2023-09-23,starter,50,222.32,False,-60.0,0,0,,2025-08-25
663,2023-11-28,pro,25,3029.74,True,6.0,0,1,CSM001,2025-11-28
664,2024-09-22,starter,2,482.59,False,-2.0,0,1,CSM002,2025-09-06
665,2024-04-20,pro,2,903.48,True,45.0,0,1,CSM008,2026-04-20
666,2024-05-12,pro,1,707.93,True,63.0,0,1,CSM015,2026-05-12
667,2024-10-21,starter,15,297.92,False,-27.0,0,0,,2025-09-01
668,2024-10-20,premium,3,17437.27,True,27.0,4,1,CSM003,2025-10-20
669,2024-02-19,pro,15,699.91,True,,1,1,CSM012,2026-02-19
670,2025-07-17,starter,40,156.07,False,,1,0,,2025-08-20
671,2023-11-10,starter,50,482.55,True,,2,1,CSM013,2025-11-10
672,2024-03-15,pro,2,2032.08,False,-43.0,1,1,CSM015,2025-09-04
673,2024-02-16,premium,5,3372.06,True,,0,1,CSM015,2026-02-16
674,2024-04-21,starter,5,361.11,False,-3.0,1,0,,2025-09-21
675,2023-09-16,starter,5,428.25,False,,0,0,,2025-08-23
676,2024-11-18,pro,5,2995.12,True,-22.0,2,1,CSM015,2025-11-18
677,2024-12-22,starter,10,566.0,True,,0,0,,2025-12-22
678,2024-10-26,starter,30,429.6,True,,1,0,,2025-10-26
679,2024-03-30,pro,4,718.87,True,47.0,1,0,,2026-03-30
680,2023-12-22,pro,5,1430.17,True,-10.0,0,0,,2025-12-22
681,2024-07-18,starter,5,288.07,True,-5.0,0,0,,2026-07-18
682,2024-07-28,starter,2,343.92,True,,1,0,,2026-07-28
683,2025-07-16,pro,20,2579.18,True,-17.0,5,1,CSM010,2026-07-16
684,2023-12-04,starter,5,369.0,True,38.0,1,1,CSM006,2025-12-04
685,2024-02-24,premium,60,4831.25,True,,0,1,CSM008,2026-02-24
686,2024-09-20,premium,40,23112.32,False,-39.0,4,1,CSM006,2025-09-20
687,2024-11-10,starter,3,258.99,True,65.0,0,0,,2025-11-10
688,2025-03-04,pro,3,1349.53,True,22.0,3,1,CSM015,2026-03-04
689,2025-02-09,starter,40,509.88,False,-31.0,2,1,CSM010,2025-09-22
690,2024-04-26,starter,15,492.38,True,79.0,1,0,,2026-04-26
691,2024-12-07,starter,0,549.22,True,78.0,0,0,,2025-12-07
692,2025-03-13,starter,20,240.43,True,21.0,6,0,,2026-03-13
693,2025-05-08,starter,5,317.87,False,-33.0,3,0,,2025-08-02
694,2025-02-16,pro,40,1134.19,True,89.0,0,1,CSM010,2026-02-16
695,2025-01-10,pro,30,2211.51,True,0.0,2,1,CSM002,2026-01-10
696,2025-06-11,starter,60,274.71,False,-4.0,5,0,,2025-09-04
697,2025-06-02,starter,25,325.88,False,-66.0,5,0,,2025-09-21
698,2024-07-18,pro,60,3656.5,True,18.0,1,1,CSM012,2026-07-18
699,2025-04-03,premium,4,8969.18,False,-36.0,2,1,CSM001,2025-09-14
700,2024-02-21,pro,5,2156.07,False,-30.0,1,0,,2025-09-26
701,2024-02-07,starter,1,313.35,False,15.0,1,0,,2025-08-03
702,2024-01-12,premium,50,20762.47,True,,1,1,CSM003,2026-01-12
703,2024-01-10,premium,2,15777.67,True,-20.0,1,1,CSM012,2026-01-10
704,2023-10-20,pro,15,658.03,True,35.0,0,1,CSM008,2025-10-20
705,2024-03-01,pro,10,2955.68,True,26.0,1,0,,2026-03-01
706,2024-01-21,premium,40,4282.53,True,44.0,0,1,CSM011,2026-01-21
707,2024-07-30,starter,5,547.75,True,15.0,1,0,,2026-07-30
708,2025-03-04,pro,2,1416.88,False,,0,1,CSM008,2025-09-16
709,2024-08-05,starter,5,350.98,False,-56.0,0,0,,2025-08-24
710,2023-09-04,pro,1,2984.91,True,25.0,0,1,CSM004,2026-09-04
711,2023-10-03,starter,4,131.51,True,38.0,0,0,,2025-10-03
712,2024-01-19,starter,20,322.99,True,40.0,0,1,CSM007,2026-01-19
713,2024-04-22,pro,1,2053.98,True,38.0,0,1,CSM001,2026-04-22
714,2024-04-13,pro,100,2619.22,True,15.0,0,1,CSM010,2026-04-13
715,2023-09-16,pro,15,2062.69,True,16.0,0,1,CSM009,2026-09-16
716,2024-12-31,starter,4,381.71,True,0.0,0,0,,2025-12-31
717,2024-03-04,starter,50,435.46,True,,0,0,,2026-03-04
718,2024-11-26,starter,2,426.09,True,36.0,0,0,,2025-11-26
719,2024-06-01,premium,4,16439.57,True,-2.0,1,1,CSM003,2026-06-01
720,2023-11-19,pro,60,1347.28,True,-6.0,0,1,CSM012,2025-11-19
721,2025-06-13,pro,3,2808.36,True,17.0,2,0,,2026-06-13
